item_id,item_idx,text_clean
twitter16_693648684857323521,2079,spoiler alert leo and kate were ridiculously cute together at the 2016 sagawards url url
twitter16_693651239486263296,2080,body found in north carolina of virginia girl 13 missing since wednesday virginia tech student has been charged url
twitter16_693691456222052352,2081,red alert drake just dropped a new single called summer sixteen from his new album url url
twitter16_693761289601060864,2082,at least 30 people killed in double blast near shia shrine of sayyida zeinab south of damascus syrian state media url
twitter16_693771953648373760,2083,in china 77 of jobs are threatened by automation url url
twitter16_693804277031157761,2084,unstoppable novak djokovic is now a perfect 6 for 6 in australian open finals after his win over andy murray url
twitter16_693811101146963968,2085,trump hopes for reversal on same sex marriage url ap photo url
twitter16_693818562981421056,2086,icymi somehow lebron came out in shorts that didn t match the rest of his team so he had to change mid quarter url
twitter16_693826104633737217,2087,watch bernie sanders sing this land is your land with vampire weekend at iowa students rally url
twitter16_693827886021767169,2088,our high school graduation rate is at an all time high @user url url
twitter16_693840291992838147,2089,isis claims responsibility for triple bombing that killed at least 45 people and injured more than 100 near damascus url
twitter16_693843042546106369,2090,need to getcovered most people can find a health insurance plan for as little as 75 mo url url
twitter16_693844030589902848,2091,@user learned the hard way to not mess with @user url url
twitter16_693853310479155200,2092,meet our new fave celebrity couple leonardo dicaprio and his vape pen url url
twitter16_693857080193761285,2093,nasa s curiosity rover sends back a selfie from a sand dune in mars url url
twitter16_693857551620968448,2094,keeping vanessa hudgens in our thoughts her dad greg died last night from cancer url url
twitter16_693858804279201794,2095,poor women in india are fighting for the right to have a job when you start working your heart opens up url
twitter16_693869818366287872,2096,vanessa hudgens father gregory hudgens dies the night before grease live url url
twitter16_693893182338289664,2097,i haven t stopped watching pillowtalk all weekend and i m not even sorry url url
twitter16_693897857376632832,2098,clinton ominously tells iowan supporters to mark front doors with campaign logo before sundown url
twitter16_693906624776245249,2099,today s the day if you don t have health insurance make sure you getcovered at url now url
twitter16_693935557009801218,2100,iran s supreme leader awards medals to troops who captured u s sailors url url
twitter16_693939356390653952,2101,michael oher got a text from cam newton during the offseason now they prepare for sb50 url url
twitter16_697992796565741569,2102,nevada focus group of pbsdebate says @user won tonight s debate by a 25 to 9 margin
twitter16_701175292937707520,2103,sanders won 54 of the latino vote according to the sample data compared to clinton s 43 nvcaucus url
twitter16_701514249269542912,2104,no the polling doesn t prove bernie sanders won the hispanic vote in nevada url
twitter16_701539698452393986,2105,the 2016 race no the polling doesn t prove bernie sanders won the hispanic vote in nevada url
twitter16_701872343736520704,2106,new analysis from @user sanders won the latino vote in nevada url
twitter16_701975210044497921,2107,study concluded that the clinton camp has no statistical basis to back claims that it won latino vote in nv url
twitter16_705092738224525312,2109,breaking news search how can i move to canada skyrocketed following supertuesday url
twitter16_705093513076015104,2110,tons of people searching how to move to canada following trump clinton wins url url
twitter16_706665777332621314,2111,@user in 2016 we will end institutional racism and reform a broken criminal justice system demdebate
twitter16_706933939953344514,2112,bernie sanders speaking about institutional racism url
twitter16_707300612862566400,2113,obama to skip nancy reagan s funeral attend entertainment festival instead url url
twitter16_707305999971921920,2114,president petty strikes again obama will reportedly skip nancy reagan s funeral url url
twitter16_707308274270539777,2115,no one is surprised by this of course obama is skipping nancy reagan s funeral dignity isn t his strongest attribute url
twitter16_707310135291416576,2116,obama to skip nancy reagan s funeral as he did scalia s this time he ll be attending sxsw url
twitter16_707321278135463936,2117,president obama to skip nancy reagan s funeral in order to attend south by southwest url url
twitter16_707332312724283392,2118,obama to skip nancy reagan s funeral for music film festival in austin tx url via @user
twitter16_707405809181917184,2119,bachmann obama classless for missing nancy reagan s funeral url url
twitter16_707412869860696064,2120,bachmann slams classless obama for skipping nancy reagan s funeral url url
twitter16_707420972173955072,2121,obama skipping nancy reagan s funeral to attend sxsw url url
twitter16_707604196812591104,2122,developing president obama will be attending sxsw festival instead of nancy reagan s funeral url
twitter16_707786906189303808,2123,meet kenny the tiger he was born with down syndrome he s proof you don t have to be perfect to be beautiful url
twitter16_711994705333112832,2124,keith richards once pulled a knife on donald trump says rolling stones ex event promoter url url
twitter16_712223438698627073,2125,keith richards once pulled a knife on donald trump claims rolling stones former promoter url url
twitter16_714503380476026880,2126,open letter to trump voters from his top strategist turned defector amazing first person account url via @user
twitter16_714531423273746432,2127,an open letter to @user from his top strategist turned defector url url
twitter16_714555825122107392,2128,an open letter to trump voters from his top strategist turned defector url @user @user @user
twitter16_714560810266132480,2129,letter to trump voters from his top strategist turned defector i don t know if this is real but it s believable url
twitter16_714567472712589312,2130,how many more trump supporters will defect an open letter to trump voters from his top strategist turned defector url
twitter16_714577521992343552,2131,a trump campaign strategist just quit and wrote this amazing open letter about why url
twitter16_714598318333042688,2132,top trump strategist resigns writes revealing open letter url
twitter16_714598641827246081,2133,an open letter to trump voters from his top strategist turned defector url via @user
twitter16_714755546285477888,2134,donald spunktrumpet s former communications director stephanie cegielski has resigned and written this url
